Stream; Time Stamp; Data
R;pause;OFF
E4_Bvp;1652105384,56909;15,57807
E4_Bvp;1652105384,58472;14,22948
E4_Bvp;1652105384,60035;13,19224
E4_Bvp;1652105384,61597;12,68417
E4_Bvp;1652105384,6316;12,74654
E4_Bvp;1652105384,64722;13,24773
E4_Bvp;1652105384,66285;13,97694
E4_Bvp;1652105384,67847;14,76045
E4_Bvp;1652105384,6941;15,4987
E4_Bvp;1652105384,70973;16,1447
E4_Bvp;1652105384,72535;16,67374
E4_Bvp;1652105384,74098;17,01297
E4_Bvp;1652105384,7566;17,04263
E4_Bvp;1652105384,77223;16,68607
E4_Bvp;1652105384,78785;15,94458
E4_Bvp;1652105384,80348;14,95027
E4_Bvp;1652105384,81911;13,89541
E4_Bvp;1652105384,83473;12,98771
E4_Bvp;1652105384,85036;12,33009
E4_Bvp;1652105384,86598;11,91494
E4_Bvp;1652105384,88161;11,62766
E4_Bvp;1652105384,89723;11,28942
E4_Bvp;1652105384,91286;10,74976
E4_Bvp;1652105384,92849;9,867905
E4_Bvp;1652105384,94411;8,612099
E4_Bvp;1652105384,95974;6,976692
E4_Bvp;1652105384,97536;5,029404
E4_Bvp;1652105384,99099;2,921623
E4_Bvp;1652105385,00661;0,8142014
E4_Bvp;1652105385,02224;-1,164917
E4_Bvp;1652105385,03787;-2,934174
E4_Bvp;1652105385,05349;-4,488846
E4_Bvp;1652105385,06912;-5,912903
E4_Bvp;1652105385,08474;-7,278908
E4_Bvp;1652105385,10037;-8,679436
E4_Bvp;1652105385,11599;-10,1801
E4_Bvp;1652105385,13162;-11,82152
E4_Bvp;1652105385,14725;-13,65636
E4_Bvp;1652105385,16287;-15,77872
E4_Bvp;1652105385,1785;-18,28889
E4_Bvp;1652105385,19412;-21,23206
E4_Bvp;1652105385,20975;-24,54149
E4_Bvp;1652105385,22537;-27,96043
E4_Bvp;1652105385,241;-31,04105
ManipulatedHR;1652105379,8399;116.6058
E4_Bvp;1652105385,25663;-33,19306
E4_Bvp;1652105385,27225;-33,79515
E4_Bvp;1652105385,28788;-32,3819
E4_Bvp;1652105385,3035;-28,78744
E4_Bvp;1652105385,31913;-23,27387
E4_Bvp;1652105385,33475;-16,45514
E4_Bvp;1652105385,35038;-9,203415
E4_Bvp;1652105385,36601;-2,383247
E4_Bvp;1652105385,38163;3,343567
E4_Bvp;1652105385,39726;7,638771
E4_Hr;1652105379,8399;72,44947
E4_Ibi;1652105379,8399;0,8281634
E4_Bvp;1652105385,41288;10,47473
E4_Gsr;1652105383,908;0,04741782
E4_Gsr;1652105384,158;0,04869938
E4_Gsr;1652105384,408;0,04869938
E4_Gsr;1652105384,658;0,04998094
E4_Gsr;1652105384,908;0,04869938
E4_Gsr;1652105385,158;0,05126251
E4_Bvp;1652105385,42851;12,02513
E4_Bvp;1652105385,44413;12,53503
E4_Bvp;1652105385,45976;12,19415
E4_Bvp;1652105385,47539;11,18314
E4_Bvp;1652105385,49101;9,751556
E4_Bvp;1652105385,50664;8,26384
E4_Bvp;1652105385,52226;7,167305
E4_Bvp;1652105385,53789;6,864899
E4_Bvp;1652105385,55351;7,543205
E4_Bvp;1652105385,56914;9,104675
E4_Bvp;1652105385,58477;11,20881
E4_Bvp;1652105385,60039;13,41067
E4_Bvp;1652105385,61602;15,27922
E4_Bvp;1652105385,63164;16,54239
E4_Bvp;1652105385,64727;17,11584
E4_Bvp;1652105385,66289;17,06197
E4_Bvp;1652105385,67852;16,5369
E4_Bvp;1652105385,69415;15,69821
E4_Bvp;1652105385,70977;14,70607
E4_Bvp;1652105385,7254;13,63412
E4_Bvp;1652105385,74102;12,52663
E4_Bvp;1652105385,75665;11,36706
E4_Bvp;1652105385,77227;10,13622
E4_Bvp;1652105385,7879;8,864365
E4_Bvp;1652105385,80353;7,638779
E4_Bvp;1652105385,81915;6,565521
E4_Bvp;1652105385,83478;5,707611
E4_Bvp;1652105385,8504;5,038826
E4_Bvp;1652105385,86603;4,41655
E4_Bvp;1652105385,88165;3,659027
E4_Bvp;1652105385,89728;2,660362
E4_Bvp;1652105385,91291;1,400513
E4_Bvp;1652105385,92853;-0,006759644
E4_Bvp;1652105385,94416;-1,370232
E4_Bvp;1652105385,95978;-2,565445
E4_Bvp;1652105385,97541;-3,572098
E4_Bvp;1652105385,99103;-4,510338
E4_Bvp;1652105386,00666;-5,610931
E4_Bvp;1652105386,02229;-7,048576
E4_Bvp;1652105386,03791;-8,866646
E4_Bvp;1652105386,05354;-10,95402
E4_Bvp;1652105386,06916;-13,06805
E4_Bvp;1652105386,08479;-14,94801
E4_Bvp;1652105386,10041;-16,4213
E4_Bvp;1652105386,11604;-17,46732
E4_Bvp;1652105386,13167;-18,25943
E4_Bvp;1652105386,14729;-19,10706
E4_Bvp;1652105386,16292;-20,34642
E4_Bvp;1652105386,17854;-22,21719
E4_Bvp;1652105386,19417;-24,7803
E4_Bvp;1652105386,2098;-27,77592
E4_Bvp;1652105386,22542;-30,66282
E4_Bvp;1652105386,24105;-32,68382
E4_Bvp;1652105386,25667;-33,04507
E4_Bvp;1652105386,2723;-31,20072
ManipulatedHR;1652105380,77745;91.99371
E4_Bvp;1652105386,28792;-27,03696
E4_Bvp;1652105386,30355;-20,93388
E4_Bvp;1652105386,31918;-13,67891
E4_Bvp;1652105386,3348;-6,229492
E4_Bvp;1652105386,35043;0,5786896
E4_Bvp;1652105386,36605;6,21862
E4_Bvp;1652105386,38168;10,48854
E4_Hr;1652105380,77745;63,99704
E4_Ibi;1652105380,77745;0,9375434
E4_Bvp;1652105386,3973;13,46783
E4_Bvp;1652105386,41293;15,35279
E4_Bvp;1652105386,42856;16,30255
E4_Bvp;1652105386,44418;16,43253
E4_Bvp;1652105386,45981;15,8372
E4_Bvp;1652105386,47543;14,67654
E4_Bvp;1652105386,49106;13,27084
E4_Bvp;1652105386,50668;12,00767
E4_Bvp;1652105386,52231;11,28112
E4_Bvp;1652105386,53794;11,30532
E4_Bvp;1652105386,55356;12,0913
E4_Bvp;1652105386,56919;13,42248
E4_Bvp;1652105386,58481;14,96764
E4_Bvp;1652105386,60044;16,4129
E4_Bvp;1652105386,61606;17,58422
E4_Bvp;1652105386,63169;18,46338
E4_Bvp;1652105386,64732;19,10704
E4_Bvp;1652105386,66294;19,55427
E4_Bvp;1652105386,67857;19,81215
E4_Bvp;1652105386,69419;19,77335
E4_Bvp;1652105386,70982;19,31503
E4_Bvp;1652105386,72544;18,38543
E4_Bvp;1652105386,74107;17,04184
E4_Bvp;1652105386,7567;15,48129
E4_Bvp;1652105386,77232;13,96056
E4_Bvp;1652105386,78795;12,71677
E4_Gsr;1652105385,408;0,05254406
E4_Gsr;1652105385,658;0,05126251
E4_Gsr;1652105385,908;0,05254406
E4_Gsr;1652105386,158;0,05254406
E4_Gsr;1652105386,408;0,05254406
E4_Gsr;1652105386,658;0,05126251
E4_Bvp;1652105386,80357;11,88859
E4_Bvp;1652105386,8192;11,47599
E4_Bvp;1652105386,83482;11,35675
E4_Bvp;1652105386,85045;11,3402
E4_Bvp;1652105386,86608;11,22134
E4_Bvp;1652105386,8817;10,85574
E4_Bvp;1652105386,89733;10,14497
E4_Bvp;1652105386,91295;9,106216
E4_Bvp;1652105386,92858;7,812881
E4_Bvp;1652105386,9442;6,422729
E4_Bvp;1652105386,95983;5,10685
E4_Bvp;1652105386,97546;3,959572
E4_Bvp;1652105386,99108;2,954361
E4_Bvp;1652105387,00671;1,907982
E4_Bvp;1652105387,02233;0,5948029
E4_Bvp;1652105387,03796;-1,168655
E4_Bvp;1652105387,05358;-3,390587
E4_Bvp;1652105387,06921;-5,934074
E4_Bvp;1652105387,08484;-8,541443
E4_Bvp;1652105387,10046;-11,04878
E4_Bvp;1652105387,11609;-13,4774
E4_Bvp;1652105387,13171;-16,03627
E4_Bvp;1652105387,14734;-18,99865
E4_Bvp;1652105387,16296;-22,56707
E4_Bvp;1652105387,17859;-26,71231
E4_Bvp;1652105387,19422;-31,20536
E4_Bvp;1652105387,20984;-35,75229
E4_Bvp;1652105387,22547;-40,00586
E4_Bvp;1652105387,24109;-43,65571
E4_Bvp;1652105387,25672;-46,37186
E4_Bvp;1652105387,27234;-47,78812
E4_Bvp;1652105387,28797;-47,66035
