Stream; Time Stamp; Data
R;pause;OFF
E4_Bvp;1652103007,08399;1,156372
E4_Bvp;1652103007,09961;1,421051
E4_Bvp;1652103007,11524;1,564842
E4_Bvp;1652103007,13086;1,681335
E4_Bvp;1652103007,14649;1,942001
E4_Bvp;1652103007,16211;2,461052
E4_Bvp;1652103007,17774;3,281601
E4_Bvp;1652103007,19337;4,380318
E4_Bvp;1652103007,20899;5,636742
E4_Bvp;1652103007,22462;6,913269
E4_Bvp;1652103007,24024;8,045074
E4_Bvp;1652103007,25587;8,904274
E4_Bvp;1652103007,27149;9,423363
E4_Bvp;1652103007,28712;9,605324
E4_Bvp;1652103007,30275;9,498123
E4_Bvp;1652103007,31837;9,186707
E4_Bvp;1652103007,334;8,743469
E4_Bvp;1652103007,34962;8,174919
E4_Bvp;1652103007,36525;7,441246
E4_Bvp;1652103007,38087;6,465309
E4_Bvp;1652103007,3965;5,219078
E4_Bvp;1652103007,41213;3,747932
E4_Bvp;1652103007,42775;2,170311
E4_Bvp;1652103007,44338;0,6403198
E4_Bvp;1652103007,459;-0,736969
E4_Bvp;1652103007,47463;-1,908646
E4_Bvp;1652103007,49025;-2,892105
E4_Bvp;1652103007,50588;-3,731064
E4_Bvp;1652103007,52151;-4,432266
E4_Bvp;1652103007,53713;-4,975967
E4_Bvp;1652103007,55276;-5,314896
E4_Bvp;1652103007,56838;-5,487152
E4_Bvp;1652103007,58401;-5,615631
E4_Bvp;1652103007,59963;-5,94931
E4_Bvp;1652103007,61526;-6,655075
E4_Bvp;1652103007,63089;-7,773422
E4_Bvp;1652103007,64651;-9,15123
E4_Bvp;1652103007,66214;-10,51135
E4_Bvp;1652103007,67776;-11,60033
E4_Bvp;1652103007,69339;-12,29735
E4_Bvp;1652103007,70901;-12,6806
E4_Bvp;1652103007,72464;-12,92744
E4_Bvp;1652103007,74027;-13,23569
E4_Bvp;1652103007,75589;-13,70152
E4_Gsr;1652103006,408;1,70255
E4_Gsr;1652103006,658;1,701268
E4_Gsr;1652103006,908;1,698705
E4_Gsr;1652103007,158;1,697423
E4_Gsr;1652103007,408;1,703831
E4_Gsr;1652103007,658;1,698705
E4_Bvp;1652103007,77152;-14,29179
E4_Bvp;1652103007,78714;-14,88995
E4_Bvp;1652103007,80277;-15,38496
E4_Bvp;1652103007,81839;-15,68457
E4_Bvp;1652103007,83402;-15,71892
E4_Bvp;1652103007,84965;-15,44826
