Stream; Time Stamp; Data
R;pause;OFF
E4_Bvp;1652173125,517;3,718498
E4_Bvp;1652173125,53263;4,554199
E4_Bvp;1652173125,54825;5,161118
E4_Bvp;1652173125,56388;5,325478
E4_Bvp;1652173125,5795;5,075096
E4_Bvp;1652173125,59513;4,670113
E4_Bvp;1652173125,61075;4,503151
E4_Bvp;1652173125,62638;4,862549
E4_Bvp;1652173125,64201;5,797279
E4_Bvp;1652173125,65763;7,082085
E4_Bvp;1652173125,67326;8,284523
E4_Bvp;1652173125,68888;8,979546
E4_Bvp;1652173125,70451;8,908028
E4_Bvp;1652173125,72013;8,064087
E4_Bvp;1652173125,73576;6,657585
E4_Bvp;1652173125,75139;4,99157
E4_Bvp;1652173125,76701;3,331902
E4_Bvp;1652173125,78264;1,847046
E4_Bvp;1652173125,79826;0,6178284
E4_Bvp;1652173125,81389;-0,3317871
E4_Bvp;1652173125,82951;-1,003838
E4_Bvp;1652173125,84514;-1,451103
E4_Bvp;1652173125,86077;-1,800972
E4_Bvp;1652173125,87639;-2,22744
E4_Bvp;1652173125,89202;-2,871933
E4_Bvp;1652173125,90764;-3,748634
E4_Bvp;1652173125,92327;-4,682518
E4_Bvp;1652173125,93889;-5,403893
E4_Bvp;1652173125,95452;-5,689613
E4_Bvp;1652173125,97015;-5,508026
E4_Bvp;1652173125,98577;-5,064026
E4_Bvp;1652173126,0014;-4,719818
E4_Bvp;1652173126,01702;-4,817711
E4_Gsr;1652173124,856;0
E4_Gsr;1652173125,106;0
E4_Gsr;1652173125,356;0
E4_Gsr;1652173125,606;0
E4_Gsr;1652173125,856;0
E4_Gsr;1652173126,106;0,001281306
E4_Bvp;1652173126,03265;-5,521385
E4_Bvp;1652173126,04827;-6,730881
E4_Bvp;1652173126,0639;-8,147568
E4_Bvp;1652173126,07953;-9,450119
E4_Bvp;1652173126,09515;-10,44904
E4_Bvp;1652173126,11078;-11,14787
E4_Bvp;1652173126,1264;-11,72067
E4_Bvp;1652173126,14203;-12,40753
E4_Bvp;1652173126,15765;-13,38516
E4_Bvp;1652173126,17328;-14,73454
E4_Bvp;1652173126,18891;-16,43216
E4_Bvp;1652173126,20453;-18,36511
E4_Bvp;1652173126,22016;-20,38957
E4_Bvp;1652173126,23578;-22,32205
E4_Bvp;1652173126,25141;-23,91479
E4_Bvp;1652173126,26703;-24,89987
E4_Bvp;1652173126,28266;-24,97015
E4_Bvp;1652173126,29829;-23,91594
E4_Bvp;1652173126,31391;-21,7054
E4_Bvp;1652173126,32954;-18,53244
E4_Bvp;1652173126,34516;-14,81541
E4_Bvp;1652173126,36079;-11,0905
E4_Bvp;1652173126,37641;-7,843094
E4_Bvp;1652173126,39204;-5,393753
E4_Bvp;1652173126,40767;-3,859222
E4_Bvp;1652173126,42329;-3,15979
E4_Bvp;1652173126,43892;-3,088989
E4_Bvp;1652173126,45454;-3,428024
E4_Bvp;1652173126,47017;-3,968353
E4_Bvp;1652173126,4858;-4,543289
E4_Bvp;1652173126,50142;-5,018051
E4_Bvp;1652173126,51705;-5,280716
E4_Bvp;1652173126,53267;-5,280243
E4_Bvp;1652173126,5483;-5,067139
E4_Bvp;1652173126,56392;-4,791611
E4_Bvp;1652173126,57955;-4,645569
E4_Bvp;1652173126,59518;-4,77356
E4_Bvp;1652173126,6108;-5,172119
E4_Bvp;1652173126,62643;-5,6539
E4_Bvp;1652173126,64205;-5,905396
E4_Bvp;1652173126,65768;-5,621658
E4_Bvp;1652173126,6733;-4,643143
E4_Bvp;1652173126,68893;-3,068497
E4_Bvp;1652173126,70456;-1,211578
E4_Bvp;1652173126,72018;0,483902
E4_Bvp;1652173126,73581;1,576157
E4_Bvp;1652173126,75143;1,791702
E4_Bvp;1652173126,76706;1,074707
E4_Bvp;1652173126,78268;-0,3804474
E4_Bvp;1652173126,79831;-2,194412
E4_Bvp;1652173126,81394;-3,902206
E4_Bvp;1652173126,82956;-5,083984
E4_Bvp;1652173126,84519;-5,459229
E4_Bvp;1652173126,86081;-4,988068
E4_Bvp;1652173126,87644;-3,841934
E4_Bvp;1652173126,89206;-2,368393
E4_Bvp;1652173126,90769;-0,9916382
E4_Bvp;1652173126,92332;-0,1340485
E4_Bvp;1652173126,93894;-0,1083984
E4_Bvp;1652173126,95457;-1,079834
E4_Bvp;1652173126,97019;-3,005447
E4_Bvp;1652173126,98582;-5,610825
E4_Bvp;1652173127,00144;-8,438812
E4_Bvp;1652173127,01707;-10,97459
E4_Bvp;1652173127,0327;-12,80952
E4_Bvp;1652173127,04832;-13,78357
E4_Bvp;1652173127,06395;-14,05408
E4_Bvp;1652173127,07957;-13,97784
E4_Bvp;1652173127,0952;-13,95156
E4_Bvp;1652173127,11082;-14,26452
