Stream; Time Stamp; Data
R;pause;OFF
ManipulatedHR;1652099964,886;0
E4_Bvp;1652099970,25584;-6,256218
E4_Bvp;1652099970,27147;-5,474953
E4_Bvp;1652099970,28709;-3,711807
E4_Bvp;1652099970,30272;-1,252323
E4_Bvp;1652099970,31834;1,350971
E4_Bvp;1652099970,33397;3,511921
E4_Hr;1652099964,886;65,08173
E4_Ibi;1652099964,886;0,9219177
E4_Bvp;1652099970,3496;4,882721
E4_Bvp;1652099970,36522;5,421185
E4_Bvp;1652099970,38085;5,325188
E4_Bvp;1652099970,39647;4,847191
E4_Bvp;1652099970,4121;4,126633
E4_Bvp;1652099970,42772;3,188553
E4_Bvp;1652099970,44335;2,005413
E4_Bvp;1652099970,45898;0,6367493
E4_Bvp;1652099970,4746;-0,7207642
E4_Bvp;1652099970,49023;-1,785313
E4_Bvp;1652099970,50585;-2,335388
E4_Bvp;1652099970,52148;-2,345524
E4_Bvp;1652099970,5371;-1,979298
E4_Bvp;1652099970,55273;-1,513653
E4_Bvp;1652099970,56836;-1,159447
E4_Bvp;1652099970,58398;-0,9965286
E4_Bvp;1652099970,59961;-0,947052
E4_Bvp;1652099970,61523;-0,9043312
E4_Bvp;1652099970,63086;-0,8087616
E4_Bvp;1652099970,64648;-0,6836967
E4_Bvp;1652099970,66211;-0,6044617
E4_Bvp;1652099970,67774;-0,6021957
E4_Bvp;1652099970,69336;-0,6421967
E4_Bvp;1652099970,70899;-0,6398659
E4_Bvp;1652099970,72461;-0,531044
E4_Bvp;1652099970,74024;-0,315094
E4_Bvp;1652099970,75587;-0,06427002
ManipulatedHR;1652099965,71416;0
E4_Bvp;1652099970,77149;0,1458664
E4_Bvp;1652099970,78712;0,2677307
E4_Hr;1652099965,71416;72,44947
E4_Ibi;1652099965,71416;0,8281634
E4_Bvp;1652099970,80274;0,3007278
E4_Bvp;1652099970,81837;0,2995529
E4_Bvp;1652099970,83399;0,3113556
E4_Bvp;1652099970,84962;0,3663177
