Stream; Time Stamp; Data
R;pause;OFF
E4_Bvp;1652103228,98489;-0,4514351
E4_Bvp;1652103229,00051;-0,4925003
E4_Bvp;1652103229,01614;-0,7126846
E4_Bvp;1652103229,03176;-1,160038
E4_Bvp;1652103229,04739;-1,804008
E4_Bvp;1652103229,06302;-2,59259
E4_Bvp;1652103229,07864;-3,423679
E4_Bvp;1652103229,09427;-4,177788
E4_Bvp;1652103229,10989;-4,699612
E4_Bvp;1652103229,12552;-4,830433
E4_Bvp;1652103229,14114;-4,462254
ManipulatedHR;1652103223,80255;92.00002
E4_Bvp;1652103229,15677;-3,559875
E4_Bvp;1652103229,1724;-2,229248
E4_Bvp;1652103229,18802;-0,6581726
E4_Bvp;1652103229,20365;0,905735
E4_Bvp;1652103229,21927;2,254475
E4_Hr;1652103223,80255;72,44949
E4_Ibi;1652103223,80255;0,8281631
E4_Bvp;1652103229,2349;3,250961
E4_Bvp;1652103229,25053;3,86623
E4_Bvp;1652103229,26615;4,1572
E4_Bvp;1652103229,28178;4,208694
E4_Bvp;1652103229,2974;4,119183
E4_Bvp;1652103229,31303;3,925568
E4_Bvp;1652103229,32865;3,605244
E4_Bvp;1652103229,34428;3,111031
E4_Bvp;1652103229,35991;2,435215
E4_Bvp;1652103229,37553;1,634647
E4_Bvp;1652103229,39116;0,8457756
E4_Bvp;1652103229,40678;0,2361755
E4_Bvp;1652103229,42241;-0,09646606
E4_Bvp;1652103229,43803;-0,1526985
E4_Bvp;1652103229,45366;-0,07361984
E4_Bvp;1652103229,46929;-0,04950333
E4_Bvp;1652103229,48491;-0,2359352
E4_Bvp;1652103229,50054;-0,6553612
E4_Bvp;1652103229,51616;-1,220428
E4_Bvp;1652103229,53179;-1,798615
E4_Bvp;1652103229,54741;-2,263298
E4_Bvp;1652103229,56304;-2,594524
E4_Bvp;1652103229,57867;-2,796341
E4_Bvp;1652103229,59429;-2,903431
E4_Bvp;1652103229,60992;-2,892246
E4_Bvp;1652103229,62554;-2,718353
E4_Bvp;1652103229,64117;-2,346294
E4_Bvp;1652103229,65679;-1,826138
E4_Bvp;1652103229,67242;-1,288961
E4_Bvp;1652103229,68805;-0,8753948
E4_Bvp;1652103229,70367;-0,7411804
E4_Bvp;1652103229,7193;-0,9099216
E4_Bvp;1652103229,73492;-1,31407
E4_Bvp;1652103229,75055;-1,821154
E4_Bvp;1652103229,76617;-2,2896
