Stream; Time Stamp; Data
R;pause;OFF
E4_Bvp;1652172901,89727;-3,433395
E4_Bvp;1652172901,91289;-0,986145
E4_Bvp;1652172901,92852;0,9107971
E4_Bvp;1652172901,94415;2,052475
E4_Bvp;1652172901,95977;2,50737
E4_Bvp;1652172901,9754;2,496658
E4_Bvp;1652172901,99102;2,197433
E4_Bvp;1652172902,00665;1,634033
E4_Bvp;1652172902,02227;0,7234497
E4_Bvp;1652172902,0379;-0,6222229
E4_Bvp;1652172902,05353;-2,322662
E4_Bvp;1652172902,06915;-4,08519
E4_Bvp;1652172902,08478;-5,469955
E4_Bvp;1652172902,1004;-6,079056
E4_Bvp;1652172902,11603;-5,754333
E4_Bvp;1652172902,13165;-4,689102
E4_Bvp;1652172902,14728;-3,360901
E4_Bvp;1652172902,16291;-2,318054
E4_Bvp;1652172902,17853;-1,970703
E4_Bvp;1652172902,19416;-2,361725
E4_Bvp;1652172902,20978;-3,173965
E4_Bvp;1652172902,22541;-3,876465
E4_Bvp;1652172902,24103;-3,984802
E4_Bvp;1652172902,25666;-3,278397
E4_Bvp;1652172902,27229;-1,907364
E4_Bvp;1652172902,28791;-0,3194275
E4_Bvp;1652172902,30354;0,9836121
E4_Bvp;1652172902,31916;1,648636
E4_Bvp;1652172902,33479;1,601105
E4_Bvp;1652172902,35041;1,031631
E4_Bvp;1652172902,36604;0,2512817
E4_Bvp;1652172902,38167;-0,47435
E4_Bvp;1652172902,39729;-1,060364
E4_Bvp;1652172902,41292;-1,552948
E4_Bvp;1652172902,42854;-2,060928
E4_Bvp;1652172902,44417;-2,631851
E4_Bvp;1652172902,45979;-3,188797
E4_Bvp;1652172902,47542;-3,537582
E4_Bvp;1652172902,49105;-3,471359
E4_Bvp;1652172902,50667;-2,909927
E4_Bvp;1652172902,5223;-1,942307
E4_Bvp;1652172902,53792;-0,8386536
E4_Bvp;1652172902,55355;0,04490662
E4_Bvp;1652172902,56917;0,3923492
E4_Gsr;1652172901,356;0
E4_Gsr;1652172901,606;0
E4_Gsr;1652172901,856;0
E4_Gsr;1652172902,106;0
E4_Gsr;1652172902,356;0
E4_Gsr;1652172902,606;0
E4_Bvp;1652172902,5848;0,07250977
E4_Bvp;1652172902,60043;-0,8259277
E4_Bvp;1652172902,61605;-2,061279
E4_Bvp;1652172902,63168;-3,348358
E4_Bvp;1652172902,6473;-4,448273
E4_Bvp;1652172902,66293;-5,240097
E4_Bvp;1652172902,67855;-5,682739
E4_Bvp;1652172902,69418;-5,729675
E4_Bvp;1652172902,70981;-5,283554
E4_Bvp;1652172902,72543;-4,230698
E4_Bvp;1652172902,74106;-2,537842
E4_Bvp;1652172902,75668;-0,3745422
E4_Bvp;1652172902,77231;1,87883
E4_Bvp;1652172902,78793;3,696136
E4_Bvp;1652172902,80356;4,595901
E4_Bvp;1652172902,81919;4,359283
E4_Bvp;1652172902,83481;3,118317
E4_Bvp;1652172902,85044;1,329254
E4_Bvp;1652172902,86606;-0,4294281
E4_Bvp;1652172902,88169;-1,66394
E4_Bvp;1652172902,89732;-2,180695
E4_Bvp;1652172902,91294;-2,115509
E4_Bvp;1652172902,92857;-1,816193
E4_Bvp;1652172902,94419;-1,659073
E4_Bvp;1652172902,95982;-1,815369
E4_Bvp;1652172902,97544;-2,187943
E4_Bvp;1652172902,99107;-2,424988
E4_Bvp;1652172903,0067;-2,11496
E4_Bvp;1652172903,02232;-1,000763
E4_Bvp;1652172903,03795;0,8557892
E4_Bvp;1652172903,05357;3,036957
E4_Bvp;1652172903,0692;4,884125
E4_Bvp;1652172903,08482;5,748749
E4_Bvp;1652172903,10045;5,314133
E4_Bvp;1652172903,11608;3,746048
E4_Bvp;1652172903,1317;1,635666
E4_Bvp;1652172903,14733;-0,193634
E4_Bvp;1652172903,16295;-1,088821
E4_Bvp;1652172903,17858;-0,8200836
E4_Bvp;1652172903,1942;0,3245392
E4_Bvp;1652172903,20983;1,693237
E4_Bvp;1652172903,22546;2,56131
E4_Bvp;1652172903,24108;2,477692
E4_Bvp;1652172903,25671;1,398621
E4_Bvp;1652172903,27233;-0,2951355
E4_Bvp;1652172903,28796;-1,971283
E4_Bvp;1652172903,30358;-3,010712
E4_Bvp;1652172903,31921;-3,00267
E4_Bvp;1652172903,33484;-1,882431
E4_Bvp;1652172903,35046;0,050354
E4_Bvp;1652172903,36609;2,254868
E4_Bvp;1652172903,38171;4,109482
E4_Bvp;1652172903,39734;5,150513
E4_Bvp;1652172903,41296;5,208313
E4_Bvp;1652172903,42859;4,425156
E4_Bvp;1652172903,44422;3,126266
E4_Bvp;1652172903,45984;1,648102
E4_Bvp;1652172903,47547;0,1733551
E4_Bvp;1652172903,49109;-1,28334
E4_Bvp;1652172903,50672;-2,796143
E4_Bvp;1652172903,52234;-4,385788
E4_Bvp;1652172903,53797;-5,947266
E4_Bvp;1652172903,5536;-7,235352
E4_Bvp;1652172903,56922;-7,983505
E4_Bvp;1652172903,58485;-8,018982
E4_Bvp;1652172903,60047;-7,351212
E4_Bvp;1652172903,6161;-6,181473
E4_Bvp;1652172903,63172;-4,816391
E4_Bvp;1652172903,64735;-3,571945
E4_Bvp;1652172903,66298;-2,690231
E4_Bvp;1652172903,6786;-2,30014
E4_Bvp;1652172903,69423;-2,409119
E4_Bvp;1652172903,70985;-2,929764
E4_Bvp;1652172903,72548;-3,736206
E4_Bvp;1652172903,7411;-4,652817
E4_Bvp;1652172903,75673;-5,555054
E4_Bvp;1652172903,77236;-6,379654
E4_Bvp;1652172903,78798;-7,15921
E4_Bvp;1652172903,80361;-8,015823
E4_Bvp;1652172903,81923;-9,075287
E4_Bvp;1652172903,83486;-10,37822
E4_Bvp;1652172903,85048;-11,84898
E4_Bvp;1652172903,86611;-13,29129
E4_Bvp;1652172903,88174;-14,47684
E4_Bvp;1652172903,89736;-15,26314
E4_Bvp;1652172903,91299;-15,63982
E4_Bvp;1652172903,92861;-15,76736
E4_Bvp;1652172903,94424;-15,90408
E4_Bvp;1652172903,95986;-16,29433
E4_Bvp;1652172903,97549;-17,08559
E4_Bvp;1652172903,99112;-18,25159
E4_Bvp;1652172904,00674;-19,59666
E4_Bvp;1652172904,02237;-20,81865
E4_Bvp;1652172904,03799;-21,60635
E4_Bvp;1652172904,05362;-21,74138
E4_Bvp;1652172904,06924;-21,19148
E4_Bvp;1652172904,08487;-20,09793
E4_Bvp;1652172904,1005;-18,8038
E4_Bvp;1652172904,11612;-17,76128
E4_Gsr;1652172902,856;0
E4_Gsr;1652172903,106;0
E4_Gsr;1652172903,356;0
E4_Gsr;1652172903,606;0
E4_Gsr;1652172903,856;0
E4_Gsr;1652172904,106;0
E4_Bvp;1652172904,13175;-17,39981
E4_Bvp;1652172904,14737;-17,98151
E4_Bvp;1652172904,163;-19,472
E4_Bvp;1652172904,17862;-21,47325
E4_Bvp;1652172904,19425;-23,31691
E4_Bvp;1652172904,20988;-24,35185
E4_Bvp;1652172904,2255;-24,30507
E4_Bvp;1652172904,24113;-23,48148
E4_Bvp;1652172904,25675;-22,66678
E4_Bvp;1652172904,27238;-22,75366
E4_Bvp;1652172904,288;-24,20129
E4_Bvp;1652172904,30363;-26,72853
E4_Bvp;1652172904,31926;-29,41223
E4_Bvp;1652172904,33488;-31,12825
E4_Bvp;1652172904,35051;-31,06062
E4_Bvp;1652172904,36613;-29,04411
E4_Bvp;1652172904,38176;-25,45058
E4_Bvp;1652172904,39738;-20,90602
E4_Bvp;1652172904,41301;-16,01842
E4_Bvp;1652172904,42864;-11,19762
E4_Bvp;1652172904,44426;-6,844528
E4_Bvp;1652172904,45989;-3,499832
E4_Bvp;1652172904,47551;-1,861282
E4_Bvp;1652172904,49114;-2,496567
E4_Bvp;1652172904,50676;-5,449463
E4_Bvp;1652172904,52239;-9,951202
E4_Bvp;1652172904,53802;-14,54221
E4_Bvp;1652172904,55364;-17,58847
E4_Bvp;1652172904,56927;-17,97351
E4_Bvp;1652172904,58489;-15,53552
E4_Bvp;1652172904,60052;-11,14172
E4_Bvp;1652172904,61614;-6,283691
E4_Bvp;1652172904,63177;-2,473907
E4_Bvp;1652172904,6474;-0,7355957
E4_Bvp;1652172904,66302;-1,434052
E4_Bvp;1652172904,67865;-4,455292
E4_Bvp;1652172904,69427;-9,474915
E4_Bvp;1652172904,7099;-16,08652
E4_Bvp;1652172904,72552;-23,69357
E4_Bvp;1652172904,74115;-31,40234
E4_Bvp;1652172904,75678;-38,00293
E4_Bvp;1652172904,7724;-42,31964
E4_Bvp;1652172904,78803;-43,76465
E4_Bvp;1652172904,80365;-42,63959
E4_Bvp;1652172904,81928;-40,04337
E4_Bvp;1652172904,8349;-37,3837
E4_Bvp;1652172904,85053;-35,70755
E4_Bvp;1652172904,86616;-35,25894
E4_Bvp;1652172904,88178;-35,37228
E4_Bvp;1652172904,89741;-34,70731
E4_Bvp;1652172904,91303;-31,76935
E4_Bvp;1652172904,92866;-25,3425
E4_Bvp;1652172904,94428;-14,75339
E4_Bvp;1652172904,95991;0,07388306
E4_Bvp;1652172904,97554;18,52304
E4_Bvp;1652172904,99116;39,2778
E4_Bvp;1652172905,00679;60,297
E4_Bvp;1652172905,02241;78,97415
E4_Bvp;1652172905,03804;92,6105
E4_Bvp;1652172905,05366;99,15585
E4_Bvp;1652172905,06929;98,02963
E4_Bvp;1652172905,08492;90,47388
E4_Bvp;1652172905,10054;79,26373
E4_Bvp;1652172905,11617;67,75851
E4_Bvp;1652172905,13179;58,72125
E4_Bvp;1652172905,14742;53,45712
E4_Bvp;1652172905,16304;51,79037
E4_Bvp;1652172905,17867;52,84518
E4_Bvp;1652172905,1943;55,95605
E4_Bvp;1652172905,20992;61,16696
E4_Bvp;1652172905,22555;68,89383
E4_Bvp;1652172905,24117;79,0311
E4_Bvp;1652172905,2568;90,1951
E4_Bvp;1652172905,27242;99,85083
E4_Bvp;1652172905,28805;105,2422
E4_Bvp;1652172905,30368;104,6959
E4_Bvp;1652172905,3193;98,50613
E4_Bvp;1652172905,33493;88,80917
E4_Bvp;1652172905,35055;78,57077
E4_Bvp;1652172905,36618;70,21735
E4_Bvp;1652172905,3818;64,68271
E4_Bvp;1652172905,39743;61,30341
E4_Bvp;1652172905,41306;58,54105
E4_Bvp;1652172905,42868;54,89395
E4_Bvp;1652172905,44431;49,63867
E4_Bvp;1652172905,45993;43,05026
E4_Bvp;1652172905,47556;36,01669
E4_Bvp;1652172905,49118;29,4902
E4_Gsr;1652172904,356;0
E4_Gsr;1652172904,606;0
E4_Gsr;1652172904,856;0
E4_Gsr;1652172905,106;0
E4_Gsr;1652172905,356;0
E4_Gsr;1652172905,606;0
E4_Bvp;1652172905,50681;24,02902
E4_Bvp;1652172905,52244;19,7153
E4_Bvp;1652172905,53806;16,27371
E4_Bvp;1652172905,55369;13,3244
E4_Bvp;1652172905,56931;10,63672
E4_Bvp;1652172905,58494;8,15155
E4_Bvp;1652172905,60057;5,835968
E4_Bvp;1652172905,61619;3,592957
E4_Bvp;1652172905,63182;1,2742
E4_Bvp;1652172905,64744;-1,201904
E4_Bvp;1652172905,66307;-3,668854
E4_Bvp;1652172905,67869;-5,67981
E4_Bvp;1652172905,69432;-6,730408
E4_Bvp;1652172905,70995;-6,623932
E4_Bvp;1652172905,72557;-5,753235
E4_Bvp;1652172905,7412;-5,024628
E4_Bvp;1652172905,75682;-5,469116
E4_Bvp;1652172905,77245;-7,71347
E4_Bvp;1652172905,78807;-11,65131
E4_Bvp;1652172905,8037;-16,49033
E4_Bvp;1652172905,81933;-21,12799
E4_Bvp;1652172905,83495;-24,60437
E4_Bvp;1652172905,85058;-26,44778
E4_Bvp;1652172905,8662;-26,72812
E4_Bvp;1652172905,88183;-25,87872
E4_Bvp;1652172905,89745;-24,46484
E4_Bvp;1652172905,91308;-22,9559
E4_Bvp;1652172905,92871;-21,63385
E4_Bvp;1652172905,94433;-20,56534
E4_Bvp;1652172905,95996;-19,6636
E4_Bvp;1652172905,97558;-18,76816
