Stream; Time Stamp; Data
R;pause;OFF
E4_Bvp;1652172611,41507;-34,07716
E4_Bvp;1652172611,43069;-32,67032
E4_Bvp;1652172611,44632;-29,03962
E4_Bvp;1652172611,46194;-23,56154
E4_Bvp;1652172611,47757;-16,95644
E4_Bvp;1652172611,49319;-10,10291
E4_Bvp;1652172611,50882;-3,809044
E4_Bvp;1652172611,52445;1,38221
E4_Bvp;1652172611,54007;5,260788
E4_Bvp;1652172611,5557;7,929718
E4_Bvp;1652172611,57132;9,721184
E4_Gsr;1652172610,356;0
E4_Gsr;1652172610,606;0
E4_Gsr;1652172610,856;0
E4_Gsr;1652172611,106;0
E4_Gsr;1652172611,356;0
E4_Gsr;1652172611,606;0
E4_Bvp;1652172611,58695;11,08254
E4_Bvp;1652172611,60257;12,40863
E4_Bvp;1652172611,6182;13,94225
E4_Bvp;1652172611,63383;15,68979
E4_Bvp;1652172611,64945;17,47068
E4_Bvp;1652172611,66508;19,02468
E4_Bvp;1652172611,6807;20,15102
E4_Bvp;1652172611,69633;20,80905
E4_Bvp;1652172611,71195;21,10381
E4_Bvp;1652172611,72758;21,18552
E4_Bvp;1652172611,74321;21,12508
E4_Bvp;1652172611,75883;20,92072
E4_Bvp;1652172611,77446;20,49909
E4_Bvp;1652172611,79008;19,88732
E4_Bvp;1652172611,80571;19,21432
E4_Bvp;1652172611,82133;18,6947
E4_Bvp;1652172611,83696;18,47372
E4_Bvp;1652172611,85259;18,5108
E4_Bvp;1652172611,86821;18,55321
E4_Bvp;1652172611,88384;18,24653
E4_Bvp;1652172611,89946;17,30023
E4_Bvp;1652172611,91509;15,62896
E4_Bvp;1652172611,93071;13,40446
E4_Bvp;1652172611,94634;10,93797
E4_Bvp;1652172611,96197;8,588608
E4_Bvp;1652172611,97759;6,568687
E4_Bvp;1652172611,99322;4,872124
E4_Bvp;1652172612,00884;3,311569
E4_Bvp;1652172612,02447;1,586662
E4_Bvp;1652172612,04009;-0,5479279
E4_Bvp;1652172612,05572;-3,186157
E4_Bvp;1652172612,07135;-6,228867
E4_Bvp;1652172612,08697;-9,44252
E4_Bvp;1652172612,1026;-12,566
E4_Bvp;1652172612,11822;-15,39073
E4_Bvp;1652172612,13385;-17,87262
E4_Bvp;1652172612,14947;-20,08887
E4_Bvp;1652172612,1651;-22,24206
E4_Bvp;1652172612,18073;-24,56812
E4_Bvp;1652172612,19635;-27,29981
E4_Bvp;1652172612,21198;-30,5355
E4_Bvp;1652172612,2276;-34,13238
E4_Bvp;1652172612,24323;-37,63393
E4_Bvp;1652172612,25885;-40,30077
E4_Bvp;1652172612,27448;-41,3083
E4_Bvp;1652172612,29011;-40,01464
E4_Bvp;1652172612,30573;-36,2206
E4_Bvp;1652172612,32136;-30,2966
