Stream, Time Stamp, Data
R,pause,OFF
E4_Bvp,1652302754.60357,-0.3476434
E4_Bvp,1652302754.61919,1.653669
E4_Bvp,1652302754.63482,3.104906
E4_Hr,1652302746.83237,58.17913
E4_Ibi,1652302746.83237,1.031298
E4_Bvp,1652302754.65045,3.785419
E4_Bvp,1652302754.66607,3.582895
E4_Bvp,1652302754.6817,2.533975
E4_Bvp,1652302754.69732,0.8446286
E4_Bvp,1652302754.71295,-1.16341
E4_Gsr,1652302753.528,0.5639327
E4_Gsr,1652302753.778,0.5601069
E4_Gsr,1652302754.028,0.5613822
E4_Gsr,1652302754.278,0.5562811
E4_Gsr,1652302754.528,0.5575564
E4_Gsr,1652302754.778,0.5575564
E4_Bvp,1652302754.72857,-3.170042
E4_Bvp,1652302754.7442,-4.991624
E4_Bvp,1652302754.75983,-6.611931
E4_Bvp,1652302754.77545,-8.127808
E4_Bvp,1652302754.79108,-9.635834
E4_Bvp,1652302754.8067,-11.15503
E4_Bvp,1652302754.82233,-12.64458
E4_Bvp,1652302754.83796,-14.07329
E4_Bvp,1652302754.85358,-15.46307
E4_Bvp,1652302754.86921,-16.85349
E4_Bvp,1652302754.88483,-18.21485
E4_Bvp,1652302754.90046,-19.32682
E4_Bvp,1652302754.91608,-19.80874
E4_Bvp,1652302754.93171,-19.25581
E4_Bvp,1652302754.94734,-17.43634
E4_Bvp,1652302754.96296,-14.45022
E4_Bvp,1652302754.97859,-10.75073
E4_Bvp,1652302754.99421,-6.966244
E4_Bvp,1652302755.00984,-3.674877
E4_Bvp,1652302755.02546,-1.21402
E4_Bvp,1652302755.04109,0.4128947
E4_Bvp,1652302755.05672,1.469243
E4_Bvp,1652302755.07234,2.30931
E4_Bvp,1652302755.08797,3.223346
E4_Bvp,1652302755.10359,4.356424
E4_Bvp,1652302755.11922,5.658798
E4_Bvp,1652302755.13484,6.981404
E4_Bvp,1652302755.15047,8.137113
E4_Bvp,1652302755.1661,8.973596
E4_Bvp,1652302755.18172,9.434296
E4_Bvp,1652302755.19735,9.575953
E4_Bvp,1652302755.21297,9.566141
E4_Bvp,1652302755.2286,9.610994
E4_Bvp,1652302755.24422,9.884447
E4_Bvp,1652302755.25985,10.43476
E4_Bvp,1652302755.27548,11.16082
E4_Bvp,1652302755.2911,11.83121
E4_Bvp,1652302755.30673,12.2107
E4_Bvp,1652302755.32235,12.14518
E4_Bvp,1652302755.33798,11.63418
E4_Bvp,1652302755.3536,10.80881
E4_Bvp,1652302755.36923,9.843838
E4_Bvp,1652302755.38486,8.869694
E4_Bvp,1652302755.40048,7.922858
E4_Bvp,1652302755.41611,6.99151
E4_Bvp,1652302755.43173,6.102639
E4_Bvp,1652302755.44736,5.361933
E4_Bvp,1652302755.46298,4.914268
E4_Bvp,1652302755.47861,4.813523
E4_Bvp,1652302755.49424,4.914813
E4_Bvp,1652302755.50986,4.895626
E4_Bvp,1652302755.52549,4.394873
E4_Bvp,1652302755.54111,3.223882
E4_Bvp,1652302755.55674,1.50302
E4_Bvp,1652302755.57236,-0.3597355
E4_Bvp,1652302755.58799,-1.91112
E4_Bvp,1652302755.60362,-2.88022
E4_Bvp,1652302755.61924,-3.329177
E4_Bvp,1652302755.63487,-3.579366
E4_Bvp,1652302755.65049,-3.975248
E4_Bvp,1652302755.66612,-4.644861
E4_Bvp,1652302755.68174,-5.444161
E4_Bvp,1652302755.69737,-6.077595
E4_Bvp,1652302755.713,-6.336842
E4_Bvp,1652302755.72862,-6.275997
E4_Bvp,1652302755.74425,-6.196747
E4_Bvp,1652302755.75987,-6.476591
E4_Bvp,1652302755.7755,-7.342848
E4_Bvp,1652302755.79112,-8.782449
E4_Bvp,1652302755.80675,-10.58228
E4_Bvp,1652302755.82238,-12.4682
E4_Bvp,1652302755.838,-14.25636
E4_Bvp,1652302755.85363,-15.87547
E4_Bvp,1652302755.86925,-17.31359
E4_Bvp,1652302755.88488,-18.49889
E4_Bvp,1652302755.9005,-19.24828
E4_Bvp,1652302755.91613,-19.29609
E4_Bvp,1652302755.93176,-18.40718
E4_Bvp,1652302755.94738,-16.49777
E4_Bvp,1652302755.96301,-13.69241
E4_Bvp,1652302755.97863,-10.29045
E4_Bvp,1652302755.99426,-6.694985
E4_Bvp,1652302756.00988,-3.294641
E4_Bvp,1652302756.02551,-0.395505
E4_Bvp,1652302756.04114,1.829032
E4_Bvp,1652302756.05676,3.356824
E4_Bvp,1652302756.07239,4.283731
E4_Bvp,1652302756.08801,4.800036
E4_Bvp,1652302756.10364,5.134414
E4_Bvp,1652302756.11926,5.493659
E4_Bvp,1652302756.13489,5.997316
E4_Bvp,1652302756.15052,6.646443
E4_Bvp,1652302756.16614,7.355479
E4_Bvp,1652302756.18177,7.9672
E4_Bvp,1652302756.19739,8.339602
E4_Bvp,1652302756.21302,8.405332
E4_Bvp,1652302756.22864,8.19615
E4_Bvp,1652302756.24427,7.827791
E4_Bvp,1652302756.2599,7.459099
E4_Gsr,1652302755.028,0.5601069
E4_Gsr,1652302755.278,0.5613822
E4_Gsr,1652302755.528,0.5601069
E4_Gsr,1652302755.778,0.5588317
E4_Gsr,1652302756.028,0.5575564
E4_Gsr,1652302756.278,0.5588317
E4_Bvp,1652302756.27552,7.264974
E4_Bvp,1652302756.29115,7.355525
E4_Bvp,1652302756.30677,7.760078
E4_Bvp,1652302756.3224,8.396409
E4_Bvp,1652302756.33802,9.086548
E4_Bvp,1652302756.35365,9.614019
E4_Bvp,1652302756.36928,9.778511
E4_Bvp,1652302756.3849,9.460868
E4_Bvp,1652302756.40053,8.640481
E4_Bvp,1652302756.41615,7.411872
E4_Bvp,1652302756.43178,5.943057
E4_Bvp,1652302756.4474,4.473195
E4_Bvp,1652302756.46303,3.245345
E4_Bvp,1652302756.47866,2.463873
E4_Bvp,1652302756.49428,2.198937
E4_Bvp,1652302756.50991,2.371888
E4_Bvp,1652302756.52553,2.743499
E4_Bvp,1652302756.54116,3.007852
E4_Bvp,1652302756.55678,2.93219
E4_Bvp,1652302756.57241,2.452774
E4_Bvp,1652302756.58804,1.703629
E4_Bvp,1652302756.60366,0.9138374
E4_Bvp,1652302756.61929,0.2966328
E4_Bvp,1652302756.63491,-0.1069174
E4_Bvp,1652302756.65054,-0.4351225
E4_Bvp,1652302756.66616,-0.9077034
E4_Bvp,1652302756.68179,-1.729235
E4_Bvp,1652302756.69742,-2.984451
E4_Bvp,1652302756.71304,-4.612621
E4_Bvp,1652302756.72867,-6.450381
E4_Bvp,1652302756.74429,-8.317811
E4_Bvp,1652302756.75992,-10.08855
E4_Bvp,1652302756.77554,-11.73749
E4_Bvp,1652302756.79117,-13.31948
E4_Bvp,1652302756.8068,-14.91935
E4_Bvp,1652302756.82242,-16.5535
E4_Bvp,1652302756.83805,-18.08385
E4_Bvp,1652302756.85367,-19.19836
E4_Bvp,1652302756.8693,-19.49454
E4_Bvp,1652302756.88492,-18.6388
E4_Bvp,1652302756.90055,-16.53258
E4_Bvp,1652302756.91618,-13.40326
E4_Bvp,1652302756.9318,-9.741974
E4_Bvp,1652302756.94743,-6.152507
E4_Bvp,1652302756.96305,-3.123682
E4_Bvp,1652302756.97868,-0.9032059
E4_Bvp,1652302756.9943,0.5345278
E4_Bvp,1652302757.00993,1.413337
E4_Bvp,1652302757.02556,2.037361
E4_Bvp,1652302757.04118,2.700185
E4_Bvp,1652302757.05681,3.594755
E4_Bvp,1652302757.07243,4.796213
E4_Bvp,1652302757.08806,6.215843
E4_Bvp,1652302757.10368,7.647738
E4_Bvp,1652302757.11931,8.852926
E4_Bvp,1652302757.13494,9.691787
E4_Bvp,1652302757.15056,10.17318
E4_Bvp,1652302757.16619,10.48289
E4_Bvp,1652302757.18181,10.87803
E4_Bvp,1652302757.19744,11.52683
E4_Bvp,1652302757.21306,12.44133
E4_Bvp,1652302757.22869,13.43974
E4_Bvp,1652302757.24432,14.26565
E4_Bvp,1652302757.25994,14.70221
E4_Bvp,1652302757.27557,14.66036
E4_Bvp,1652302757.29119,14.21908
E4_Bvp,1652302757.30682,13.56967
E4_Bvp,1652302757.32245,12.91935
E4_Bvp,1652302757.33807,12.40646
E4_Bvp,1652302757.3537,12.03929
E4_Bvp,1652302757.36932,11.69728
E4_Bvp,1652302757.38495,11.19834
E4_Bvp,1652302757.40057,10.42532
E4_Bvp,1652302757.4162,9.387933
E4_Bvp,1652302757.43183,8.278342
E4_Bvp,1652302757.44745,7.369149
E4_Bvp,1652302757.46308,6.865019
E4_Bvp,1652302757.4787,6.75128
E4_Bvp,1652302757.49433,6.744726
E4_Bvp,1652302757.50995,6.412971
E4_Bvp,1652302757.52558,5.415678
E4_Bvp,1652302757.54121,3.698782
E4_Bvp,1652302757.55683,1.565584
E4_Bvp,1652302757.57246,-0.4667072
E4_Bvp,1652302757.58808,-1.923729
E4_Bvp,1652302757.60371,-2.606424
E4_Bvp,1652302757.61933,-2.67304
E4_Bvp,1652302757.63496,-2.506018
E4_Bvp,1652302757.65059,-2.481468
E4_Bvp,1652302757.66621,-2.775726
E4_Bvp,1652302757.68184,-3.291914
E4_Bvp,1652302757.69746,-3.811623
E4_Bvp,1652302757.71309,-4.167606
E4_Bvp,1652302757.72871,-4.411205
E4_Bvp,1652302757.74434,-4.800598
E4_Bvp,1652302757.75997,-5.692486
E4_Bvp,1652302757.77559,-7.364902
E4_Bvp,1652302757.79122,-9.914354
E4_Bvp,1652302757.80684,-13.24409
E4_Gsr,1652302756.528,0.5575564
E4_Gsr,1652302756.778,0.5601069
E4_Gsr,1652302757.028,0.5575564
E4_Gsr,1652302757.278,0.5537306
E4_Gsr,1652302757.528,0.5524554
E4_Gsr,1652302757.778,0.5499048
E4_Bvp,1652302757.82247,-17.08671
E4_Bvp,1652302757.83809,-21.06028
E4_Bvp,1652302757.85372,-24.66893
E4_Bvp,1652302757.86935,-27.37383
E4_Bvp,1652302757.88497,-28.67349
E4_Bvp,1652302757.9006,-28.26588
E4_Bvp,1652302757.91622,-26.1599
E4_Bvp,1652302757.93185,-22.70378
E4_Bvp,1652302757.94747,-18.48299
E4_Bvp,1652302757.9631,-14.11295
E4_Bvp,1652302757.97873,-10.02798
E4_Bvp,1652302757.99435,-6.425245
E4_Bvp,1652302758.00998,-3.312046
E4_Bvp,1652302758.0256,-0.6138344
E4_Bvp,1652302758.04123,1.701038
E4_Bvp,1652302758.05685,3.607349
E4_Bvp,1652302758.07248,5.062225
E4_Bvp,1652302758.08811,6.073202
E4_Bvp,1652302758.10373,6.733543
E4_Bvp,1652302758.11936,7.175253
E4_Bvp,1652302758.13498,7.533312
E4_Bvp,1652302758.15061,7.917482
E4_Bvp,1652302758.16623,8.391462
E4_Bvp,1652302758.18186,8.995842
E4_Bvp,1652302758.19749,9.729639
E4_Bvp,1652302758.21311,10.53769
E4_Bvp,1652302758.22874,11.27719
E4_Bvp,1652302758.24436,11.79126
E4_Bvp,1652302758.25999,11.94375
E4_Bvp,1652302758.27561,11.71928
E4_Bvp,1652302758.29124,11.22289
E4_Bvp,1652302758.30687,10.64326
E4_Bvp,1652302758.32249,10.14935
E4_Bvp,1652302758.33812,9.836193
E4_Bvp,1652302758.35374,9.697943
E4_Bvp,1652302758.36937,9.660833
E4_Bvp,1652302758.38499,9.625425
E4_Bvp,1652302758.40062,9.510792
E4_Bvp,1652302758.41625,9.260838
E4_Bvp,1652302758.43187,8.842506
E4_Bvp,1652302758.4475,8.216106
E4_Bvp,1652302758.46312,7.329302
E4_Bvp,1652302758.47875,6.115776
E4_Bvp,1652302758.49437,4.504257
E4_Bvp,1652302758.51,2.475613
E4_Bvp,1652302758.52563,0.1206017
E4_Bvp,1652302758.54125,-2.320351
E4_Bvp,1652302758.55688,-4.487057
E4_Bvp,1652302758.5725,-5.983772
E4_Bvp,1652302758.58813,-6.555813
E4_Bvp,1652302758.60375,-6.195332
E4_Bvp,1652302758.61938,-5.18639
E4_Bvp,1652302758.63501,-3.978222
E4_Bvp,1652302758.65063,-3.005596
E4_Bvp,1652302758.66626,-2.531754
