Stream; Time Stamp; Data
R;pause;OFF
E4_Bvp;1652101253,87779;9,140739
E4_Bvp;1652101253,89342;6,97253
E4_Bvp;1652101253,90904;4,844074
E4_Bvp;1652101253,92467;3,159275
E4_Bvp;1652101253,94029;2,231865
E4_Bvp;1652101253,95592;2,171421
E4_Bvp;1652101253,97154;2,835606
E4_Bvp;1652101253,98717;3,843472
E4_Bvp;1652101254,0028;4,738342
E4_Bvp;1652101254,01842;5,101059
E4_Bvp;1652101254,03405;4,658607
E4_Bvp;1652101254,04967;3,402042
E4_Bvp;1652101254,0653;1,552429
E4_Bvp;1652101254,08092;-0,5587387
E4_Bvp;1652101254,09655;-2,569496
E4_Bvp;1652101254,11218;-4,208778
E4_Bvp;1652101254,1278;-5,385906
E4_Bvp;1652101254,14343;-6,15184
E4_Bvp;1652101254,15905;-6,658401
E4_Bvp;1652101254,17468;-7,104115
E4_Bvp;1652101254,1903;-7,642586
E4_Bvp;1652101254,20593;-8,360458
E4_Gsr;1652101252,908;2,198917
E4_Gsr;1652101253,158;2,183538
E4_Gsr;1652101253,408;2,189946
E4_Gsr;1652101253,658;2,175849
E4_Gsr;1652101253,908;2,17713
E4_Gsr;1652101254,158;2,17713
E4_Bvp;1652101254,22156;-9,274914
E4_Bvp;1652101254,23718;-10,35728
E4_Bvp;1652101254,25281;-11,5332
E4_Bvp;1652101254,26843;-12,63667
E4_Bvp;1652101254,28406;-13,45438
E4_Bvp;1652101254,29968;-13,70623
E4_Bvp;1652101254,31531;-13,08712
E4_Bvp;1652101254,33094;-11,39077
E4_Bvp;1652101254,34656;-8,570389
E4_Bvp;1652101254,36219;-4,753819
E4_Bvp;1652101254,37781;-0,2445297
ManipulatedHR;1652101249,11735;72.07221
E4_Bvp;1652101254,39344;4,624111
E4_Hr;1652101249,11735;83,47439
E4_Ibi;1652101249,11735;0,7187833
E4_Bvp;1652101254,40906;9,562752
E4_Bvp;1652101254,42469;14,36724
E4_Bvp;1652101254,44032;18,89314
E4_Bvp;1652101254,45594;22,97722
E4_Bvp;1652101254,47157;26,37889
