Stream; Time Stamp; Data
R;pause;OFF
ManipulatedHR;1652177261,38697;117.4351
E4_Bvp;1652177266,9129;-51,20666
E4_Bvp;1652177266,92853;-33,74503
E4_Bvp;1652177266,94415;-14,80574
E4_Bvp;1652177266,95978;3,811256
E4_Bvp;1652177266,9754;20,58426
E4_Hr;1652177261,38697;59,07419
E4_Ibi;1652177261,38697;1,015672
E4_Bvp;1652177266,99103;34,56973
E4_Bvp;1652177267,00665;45,45584
E4_Bvp;1652177267,02228;53,36991
E4_Bvp;1652177267,03791;58,62817
E4_Bvp;1652177267,05353;61,56617
E4_Bvp;1652177267,06916;62,47828
E4_Bvp;1652177267,08478;61,72421
E4_Bvp;1652177267,10041;59,83778
E4_Bvp;1652177267,11603;57,48276
E4_Bvp;1652177267,13166;55,29848
E4_Bvp;1652177267,14729;53,72041
E4_Bvp;1652177267,16291;52,87098
E4_Bvp;1652177267,17854;52,64078
E4_Bvp;1652177267,19416;52,80651
E4_Bvp;1652177267,20979;53,19226
E4_Bvp;1652177267,22541;53,70821
E4_Bvp;1652177267,24104;54,32025
E4_Bvp;1652177267,25667;55,00152
E4_Bvp;1652177267,27229;55,60739
E4_Bvp;1652177267,28792;55,91943
E4_Bvp;1652177267,30354;55,64876
E4_Bvp;1652177267,31917;54,52796
E4_Bvp;1652177267,3348;52,39368
E4_Bvp;1652177267,35042;49,24591
E4_Bvp;1652177267,36605;45,25555
E4_Bvp;1652177267,38167;40,6795
E4_Bvp;1652177267,3973;35,78422
E4_Bvp;1652177267,41292;30,72624
E4_Bvp;1652177267,42855;25,58999
E4_Bvp;1652177267,44418;20,43459
E4_Bvp;1652177267,4598;15,34041
E4_Bvp;1652177267,47543;10,43532
E4_Bvp;1652177267,49105;5,833374
E4_Bvp;1652177267,50668;1,552032
E4_Bvp;1652177267,5223;-2,526779
E4_Bvp;1652177267,53793;-6,584366
E4_Bvp;1652177267,55356;-10,73914
E4_Bvp;1652177267,56918;-14,94426
E4_Bvp;1652177267,58481;-18,9955
E4_Bvp;1652177267,60043;-22,67421
E4_Bvp;1652177267,61606;-25,86221
E4_Bvp;1652177267,63168;-28,7095
E4_Bvp;1652177267,64731;-31,52187
E4_Bvp;1652177267,66294;-34,65906
E4_Bvp;1652177267,67856;-38,35365
