Stream; Time Stamp; Data
R;pause;OFF
E4_Bvp;1652173764,92161;-35,75978
E4_Bvp;1652173764,93724;-36,16109
E4_Bvp;1652173764,95286;-34,06238
E4_Bvp;1652173764,96849;-29,12929
E4_Bvp;1652173764,98412;-21,60391
E4_Bvp;1652173764,99974;-12,33522
E4_Bvp;1652173765,01537;-2,491119
E4_Bvp;1652173765,03099;6,693436
E4_Bvp;1652173765,04662;14,22345
E4_Bvp;1652173765,06224;19,49969
E4_Bvp;1652173765,07787;22,31694
E4_Gsr;1652173763,856;7,856221
E4_Gsr;1652173764,106;7,839564
E4_Gsr;1652173764,356;7,833158
E4_Gsr;1652173764,606;7,837001
E4_Gsr;1652173764,856;7,844689
E4_Gsr;1652173765,106;7,866472
E4_Bvp;1652173765,0935;22,81721
E4_Bvp;1652173765,10912;21,32123
E4_Bvp;1652173765,12475;18,32797
E4_Bvp;1652173765,14037;14,35506
E4_Bvp;1652173765,156;9,979721
E4_Bvp;1652173765,17162;5,759811
E4_Bvp;1652173765,18725;2,170883
E4_Bvp;1652173765,20288;-0,4255981
E4_Bvp;1652173765,2185;-1,858688
E4_Bvp;1652173765,23413;-2,113724
E4_Bvp;1652173765,24975;-1,385498
E4_Bvp;1652173765,26538;0,002685547
E4_Bvp;1652173765,281;1,603592
E4_Bvp;1652173765,29663;2,97197
E4_Bvp;1652173765,31226;3,730957
E4_Bvp;1652173765,32788;3,678558
E4_Bvp;1652173765,34351;2,871857
E4_Bvp;1652173765,35913;1,468842
E4_Bvp;1652173765,37476;-0,3201599
E4_Bvp;1652173765,39038;-2,359818
E4_Bvp;1652173765,40601;-4,590363
E4_Bvp;1652173765,42164;-7,034317
E4_Bvp;1652173765,43726;-9,682861
E4_Bvp;1652173765,45289;-12,4709
E4_Bvp;1652173765,46851;-15,30135
E4_Bvp;1652173765,48414;-18,09764
E4_Bvp;1652173765,49976;-20,88445
E4_Bvp;1652173765,51539;-23,72217
E4_Bvp;1652173765,53102;-26,60097
E4_Bvp;1652173765,54664;-29,26682
E4_Bvp;1652173765,56227;-31,17615
E4_Bvp;1652173765,57789;-31,52751
E4_Bvp;1652173765,59352;-29,56938
E4_Bvp;1652173765,60914;-24,84642
E4_Bvp;1652173765,62477;-17,46019
E4_Bvp;1652173765,6404;-8,155029
E4_Bvp;1652173765,65602;1,86821
E4_Bvp;1652173765,67165;11,29491
E4_Bvp;1652173765,68727;19,0041
E4_Bvp;1652173765,7029;24,29483
E4_Bvp;1652173765,71852;26,99173
E4_Bvp;1652173765,73415;27,29442
E4_Bvp;1652173765,74978;25,63359
E4_Bvp;1652173765,7654;22,50645
E4_Bvp;1652173765,78103;18,36838
E4_Bvp;1652173765,79665;13,62578
E4_Bvp;1652173765,81228;8,714752
E4_Bvp;1652173765,8279;4,034943
E4_Bvp;1652173765,84353;0,03271484
E4_Bvp;1652173765,85916;-2,872635
E4_Bvp;1652173765,87478;-4,413284
E4_Bvp;1652173765,89041;-4,529907
E4_Bvp;1652173765,90603;-3,406006
E4_Bvp;1652173765,92166;-1,509552
E4_Bvp;1652173765,93728;0,5503082
E4_Bvp;1652173765,95291;2,160843
E4_Bvp;1652173765,96854;2,864609
E4_Bvp;1652173765,98416;2,494263
E4_Bvp;1652173765,99979;1,150513
E4_Bvp;1652173766,01541;-0,8884888
E4_Bvp;1652173766,03104;-3,305069
E4_Bvp;1652173766,04666;-5,799637
E4_Bvp;1652173766,06229;-8,249557
E4_Bvp;1652173766,07792;-10,61897
E4_Bvp;1652173766,09354;-12,99199
E4_Bvp;1652173766,10917;-15,52364
E4_Bvp;1652173766,12479;-18,34036
E4_Bvp;1652173766,14042;-21,50299
E4_Bvp;1652173766,15604;-24,95598
E4_Bvp;1652173766,17167;-28,41591
E4_Bvp;1652173766,1873;-31,30344
E4_Bvp;1652173766,20292;-32,87059
E4_Bvp;1652173766,21855;-32,28198
E4_Bvp;1652173766,23417;-28,95308
E4_Bvp;1652173766,2498;-22,77841
E4_Bvp;1652173766,26542;-14,22937
E4_Bvp;1652173766,28105;-4,286377
E4_Bvp;1652173766,29668;5,751297
E4_Bvp;1652173766,3123;14,65833
E4_Bvp;1652173766,32793;21,50131
E4_Bvp;1652173766,34355;25,76041
E4_Bvp;1652173766,35918;27,36578
E4_Bvp;1652173766,3748;26,58255
E4_Bvp;1652173766,39043;23,85693
E4_Bvp;1652173766,40606;19,78439
E4_Bvp;1652173766,42168;14,96872
E4_Bvp;1652173766,43731;10,02129
E4_Bvp;1652173766,45293;5,450302
E4_Bvp;1652173766,46856;1,622787
E4_Bvp;1652173766,48418;-1,270142
E4_Bvp;1652173766,49981;-3,168701
E4_Bvp;1652173766,51544;-4,103729
E4_Bvp;1652173766,53106;-4,190262
E4_Bvp;1652173766,54669;-3,601624
